狗	Phonosemantic compound. 犭 represents the meaning and 句 represents the sound.	[{"char":"犭","type":"meaning","notes":"犭 is a component form of 犬.","pinyin":"quǎn","definition":"dog"},{"char":"句","type":"sound","notes":"The pronunciation of 狗 was similar to 句 in old Chinese, but they no longer sound similar in modern Mandarin due to historical phonetic changes.","pinyin":"jù; gōu","definition":"sentence; phrase; hook"}]
毛	Pictograph of a feather.	[]
表	Depicts clothes (衣) made from fur (毛), typically the outermost layer of clothing. In simplified Chinese 表 is also used to mean "wristwatch", while in traditional Chinese this meaning is written with a separate character 錶.	[{"char":"毛","type":"meaning","pinyin":"máo","definition":"fur; hair; feather"},{"char":"衣","type":"meaning","pinyin":"yī; yì","definition":"clothes"}]
錶	Phonosemantic compound. 金 represents the meaning and 表 represents the sound.	[{"char":"金","type":"meaning","pinyin":"jīn","definition":"metal; gold"},{"char":"表","type":"sound","pinyin":"biǎo","definition":"exterior; surface; show; form; (simp) wristwatch"}]
隼	Pictograph of a falcon.	[{"char":"隹","type":"iconic","pinyin":"zhuī","definition":"bird"},{"char":"◎","type":"iconic","notes":"Likely depicts the tail of a falcon.","pinyin":"xx","definition":"characterless component"}]
準	Phonosemantic compound. 氵 represents the meaning and 隼 represents the sound. The 氵 (water) component is used because level tools that ensure flatness take advantage of water having a flat surface.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"隼","type":"sound","pinyin":"sǔn","definition":"falcon"}]
准	Simplified form of 準. Phonosemantic compound. 氵 represents the meaning and 隼 represents the sound. The 氵 (water) component is used because level tools that ensure flatness take advantage of water having a flat surface.	[{"char":"冫","type":"simplified","notes":"Shorthand for the 氵 component in the traditional character 準. 氵 is a component form of 水.","pinyin":"bīng","definition":"ice"},{"char":"隹","type":"simplified","notes":"Shorthand for the 隼 component in the traditional character 準.","pinyin":"zhuī","definition":"bird"}]
玨	Duplication of the 玉 (jade) character.	[{"char":"𤣩","type":"iconic","notes":"𤣩 is a component form of 玉.","pinyin":"yù","definition":"jade; gem"},{"char":"𤣩","type":"iconic","notes":"𤣩 is a component form of 玉.","pinyin":"yù","definition":"jade; gem"}]
豊	Depicts a decoration (玨) and a drum (壴) used for ceremonial purposes. Original form of 禮 (gift; ceremony).	[{"char":"玨","type":"meaning","pinyin":"jué","definition":"gems mounted together"},{"char":"壴","type":"meaning","pinyin":"zhù","definition":"drum"}]
禮	Phonosemantic compound. 礻 represents the meaning and 豊 represents the sound. Originally written as 豊.	[{"char":"礻","type":"meaning","notes":"礻 is a component form of 示.","pinyin":"shì","definition":"(spiritual); show; reveal"},{"char":"豊","type":"sound","notes":"豊 also serves as a meaning component.","pinyin":"lǐ; fēng","definition":"ceremonial vessel"}]
乚	Component used in simplified characters.	[]
礼	Simplified form of 禮. Phonosemantic compound. 礻 represents the meaning and 豊 represents the sound. Originally written as 豊.	[{"char":"礻","type":"meaning","notes":"礻 is a component form of 示.","pinyin":"shì","definition":"(spiritual); show; reveal"},{"char":"乚","type":"simplified","notes":"Shorthand for the 豊 component in the traditional character 禮. 豊 also serves as a meaning component.","pinyin":"yà","definition":"[simplified component]"}]
體	Phonosemantic compound. 骨 represents the meaning and 豊 represents the sound.	[{"char":"骨","type":"meaning","pinyin":"gǔ","definition":"bone"},{"char":"豊","type":"sound","notes":"The pronunciation of 體 was similar to 豊 in old Chinese, but they no longer sound similar in modern Mandarin due to historical phonetic changes.","pinyin":"lǐ; fēng","definition":"ceremonial vessel"}]
体	Simplified form of 體. The foundation (本) of a person (亻) is their body (体).	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"本","type":"meaning","pinyin":"běn","definition":"root; foundation"}]
備	Pictograph of a container for holding arrows, which helped in preparation for battle. The 亻 (person) component was added later.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"◎","type":"iconic","notes":"Depicts two arrows.","pinyin":"xx","definition":"characterless component"},{"char":"◎","type":"iconic","notes":"Depicts a container for holding arrows.","pinyin":"xx","definition":"characterless component"}]
备	Simplified form of 備. Pictograph of a container for holding arrows, which helped in preparation for battle. The 亻 (person) component was added later. The traditional component 亻 was removed for simplification.	[{"char":"亻","type":"deleted","notes":"亻 is a component form of 人. The traditional component 亻 was removed for simplification.","pinyin":"rén","definition":"person"},{"char":"◎","type":"iconic","notes":"Depicts two arrows.","pinyin":"xx","definition":"characterless component"},{"char":"◎","type":"iconic","notes":"Depicts a container for holding arrows.","pinyin":"xx","definition":"characterless component"}]
畏	Pictograph of a ghost wielding a stick, which is a fearful sight to behold.	[{"char":"鬼","type":"iconic","pinyin":"guǐ","definition":"ghost; demon"},{"char":"卜","type":"iconic","notes":"Depicts a stick.","pinyin":"bo; bǔ","definition":"to divine"}]
喂	Phonosemantic compound. 口 represents the meaning and 畏 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"畏","type":"sound","pinyin":"wèi","definition":"fear"}]
㫃	Pictograph of a flag.	[]
旅	Pictograph of soldiers marching beneath a flag. The original meaning was "army brigade", but later shifted to "travel".	[{"char":"㫃","type":"iconic","notes":"Depicts a flag","pinyin":"yǎn","definition":"flag"},{"char":"人","type":"iconic","pinyin":"rén","definition":"person"},{"char":"人","type":"iconic","pinyin":"rén","definition":"person"}]
官	Depicts a knowledgeable person (師) under a roof (宀).	[{"char":"宀","type":"meaning","pinyin":"mián","definition":"roof"},{"char":"師","type":"meaning","notes":"𠂤 is used here as an abbreviation of 師.","pinyin":"shī","definition":"teacher; master; expert"}]
館	Phonosemantic compound. 飠 represents the meaning and 官 represents the sound.	[{"char":"飠","type":"meaning","notes":"飠 is a component form of 食.","pinyin":"shí","definition":"eat; food"},{"char":"官","type":"sound","pinyin":"guān","definition":"governmental; official"}]
馆	Simplified form of 館. Phonosemantic compound. 飠 represents the meaning and 官 represents the sound.	[{"char":"饣","type":"meaning","notes":"饣 is a component form of 食.","pinyin":"shí","definition":"eat; food"},{"char":"官","type":"sound","pinyin":"guān","definition":"governmental; official"}]
烏	Pictograph of a crow. Similar to 鳥.	[]
乌	Simplified form of 烏. Pictograph of a crow. Similar to 鳥.	[]
於	Originally a variant form of 烏 (crow). The current use as a function word is a phonetic loan.	[]
于	Pictograph of a musical wind instrument. The current meaning is a phonetic loan. In traditional characters 於 is typically used instead of 于.	[]
實	貫 is a pictograph of a string of money. Based on the original meaning "thrive; plentiful". The meaning later shifted to "real", "true", and "fruit".	[{"char":"宀","type":"meaning","pinyin":"mián","definition":"roof"},{"char":"貫","type":"meaning","pinyin":"guàn","definition":"pierce through, string together; string of coins"}]
实	Simplified form of 實. 貫 is a pictograph of a string of money. Based on the original meaning "thrive; plentiful". The meaning later shifted to "real", "true", and "fruit".	[{"char":"宀","type":"meaning","pinyin":"mián","definition":"roof"},{"char":"头","type":"simplified","notes":"Shorthand for the 貫 component in the traditional character 實.","pinyin":"tóu; tou","definition":"head"}]
鼎	Pictograph of an ancient cooking pot with two handles and three or four legs.	[]
員	Depicts the round opening (口) of a cooking pot (鼎). Based on the original meaning "round", now written as 圓. The current meaning is a phonetic loan.	[{"char":"口","type":"iconic","notes":"Depicts the round opening of a cooking pot.","pinyin":"kǒu","definition":"mouth"},{"char":"鼎","type":"iconic","notes":"貝 is used here as an abbreviation of 鼎, a cooking pot.","pinyin":"dǐng","definition":"ancient cooking pot"}]
圓	Phonosemantic compound. 囗 represents the meaning and 員 represents the sound. Originally written as 員.	[{"char":"囗","type":"meaning","pinyin":"wéi","definition":"wall; surrounding"},{"char":"員","type":"sound","pinyin":"yuán","definition":"person; employee; member"}]
员	Simplified form of 員. Depicts the round opening (口) of a cooking pot (鼎). Based on the original meaning "round", now written as 圓. The current meaning is a phonetic loan.	[{"char":"口","type":"iconic","notes":"Depicts the round opening of a cooking pot.","pinyin":"kǒu","definition":"mouth"},{"char":"贝","type":"iconic","notes":"貝 is used here as an abbreviation of 鼎, a cooking pot.","pinyin":"bèi","definition":"shell"}]
圆	Simplified form of 圓. Phonosemantic compound. 囗 represents the meaning and 員 represents the sound. Originally written as 員.	[{"char":"囗","type":"meaning","pinyin":"wéi","definition":"wall; surrounding"},{"char":"员","type":"sound","pinyin":"yuán","definition":"person; employee; member"}]
永	Pictograph of a long river with a tributary.	[]
遠	Phonosemantic compound. 辶 represents the meaning and 袁 represents the sound.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"袁","type":"sound","pinyin":"yuán","definition":"long robe"}]
远	Phonosemantic compound. 辶 represents the meaning and 元 represents the sound. Simplified form of 遠.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"元","type":"sound","pinyin":"yuán","definition":"first; primary; currency unit"}]
北	Pictograph of two people standing back-to-back. Based on the original meaning "back", now written as 背. The current meaning "north" is a phonetic loan.	[{"char":"人","type":"iconic","notes":"Depicts a person facing left.","pinyin":"rén","definition":"person"},{"char":"人","type":"iconic","notes":"Depicts a person facing right.","pinyin":"rén","definition":"person"}]
背	Phonosemantic compound. ⺼ represents the meaning and 北 represents the sound. Originally written as 北, a pictograph of two people standing back-to-back.	[{"char":"⺼","type":"meaning","notes":"⺼ is a component form of 肉.","pinyin":"ròu","definition":"meat; flesh"},{"char":"北","type":"sound","notes":"北 also serves as a meaning component.","pinyin":"běi","definition":"north"}]
路	Phonosemantic compound. 足 represents the meaning and 各 represents the sound.	[{"char":"足","type":"meaning","pinyin":"zú; jù","definition":"foot; leg"},{"char":"各","type":"sound","notes":"The pronunciation of 路 was similar to 各 in old Chinese, but they no longer sound similar in modern Mandarin due to historical phonetic changes.","pinyin":"gè","definition":"each; every"}]
